site_id,site_name,profile_id_a,profile_id_b,profile_name_a,profile_name_b,date_start,date_end,retreat_m_a,retreat_m_b,retreat_rate_m_per_year_a,retreat_rate_m_per_year_b,retreat_abs_m_a,retreat_abs_m_b,has_conflicting_shoreline_duplicates_a,has_conflicting_shoreline_duplicates_b
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2008-11-22,2009-07-17,0.1200000000000045,0.0300000000000011,0.1849367088607665,0.0462341772151916,0.1200000000000045,0.0300000000000011,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2009-07-17,2009-10-01,-1.1799999999999995,-0.6000000000000014,-5.670986842105261,-2.883552631578954,1.1799999999999995,0.6000000000000014,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2009-10-01,2010-07-22,-0.0600000000000022,-1.2800000000000011,-0.0745408163265334,-1.5902040816326544,0.0600000000000022,1.2800000000000011,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2010-07-22,2011-07-13,-0.6999999999999957,-0.019999999999996,-0.7181882022471866,-0.0205196629213442,0.6999999999999957,0.019999999999996,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2011-07-13,2012-09-25,-0.2000000000000028,-0.6700000000000017,-0.1660227272727296,-0.5561761363636378,0.2000000000000028,0.6700000000000017,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2012-09-25,2013-07-12,-0.5700000000000003,-0.0300000000000011,-0.7179051724137935,-0.0377844827586221,0.5700000000000003,0.0300000000000011,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2013-07-12,2014-07-09,-2.8800000000000026,-0.240000000000002,-2.905856353591163,-0.2421546961325986,2.8800000000000026,0.240000000000002,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2014-07-09,2015-07-14,-0.3999999999999986,-0.0700000000000002,-0.3948648648648634,-0.0691013513513516,0.3999999999999986,0.0700000000000002,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2017-06-20,2019-10-08,-1.0899999999999963,-0.240000000000002,-0.4739553571428556,-0.1043571428571437,1.0899999999999963,0.240000000000002,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2019-10-08,2020-08-18,-1.0100000000000051,0.1600000000000037,-1.1711190476190536,0.1855238095238138,1.0100000000000051,0.1600000000000037,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2020-08-18,2022-08-04,-1.6899999999999975,-0.0399999999999991,-0.8621124301675965,-0.0204050279329604,1.6899999999999975,0.0399999999999991,False,False
burty,Бурты,burty_profile_1,burty_profile_3,ПРОФИЛЬ № 1,ПРОФИЛЬ № 3,2022-08-04,2023-08-15,-0.6799999999999997,-0.3200000000000003,-0.6605585106382975,-0.3108510638297875,0.6799999999999997,0.3200000000000003,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,1987-06-30,1990-05-28,-2.4499999999999886,-3.4599999999999937,-0.8418273753527713,-1.1888664158043252,2.4499999999999886,3.4599999999999937,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,1990-05-28,1995-07-19,-6.75,-9.370000000000005,-1.312799520766773,-1.8223602236421728,6.75,9.370000000000005,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,1995-07-19,2000-07-15,-4.3700000000000045,-5.600000000000001,-0.8755581459133305,-1.1219967087218872,4.3700000000000045,5.600000000000001,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2000-07-15,2001-07-10,-3.879999999999996,-1.6199999999999974,-3.936583333333329,-1.6436249999999974,3.879999999999996,1.6199999999999974,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2001-07-10,2003-07-17,-2.6499999999999986,-2.750000000000007,-1.3133141112618718,-1.3628731343283618,2.6499999999999986,2.750000000000007,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2003-07-17,2004-07-21,-1.8200000000000005,-2.119999999999997,-1.7966351351351353,-2.0927837837837813,1.8200000000000005,2.119999999999997,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2004-07-21,2005-07-18,-0.5500000000000043,-0.3599999999999994,-0.5549378453038717,-0.3632320441988944,0.5500000000000043,0.3599999999999994,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2005-07-18,2006-07-28,-2.8799999999999955,-1.5900000000000034,-2.805119999999996,-1.5486600000000037,2.8799999999999955,1.5900000000000034,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2006-07-28,2006-10-02,0.279999999999994,0.0399999999999991,1.5495454545454217,0.2213636363636316,0.279999999999994,0.0399999999999991,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2006-10-02,2008-11-22,-3.719999999999999,-2.799999999999997,-1.737506393861892,-1.30780051150895,3.719999999999999,2.799999999999997,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2008-11-22,2009-07-17,-0.6699999999999946,0.0300000000000011,-1.0325632911392322,0.0462341772151916,0.6699999999999946,0.0300000000000011,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2009-07-17,2009-10-01,-0.4000000000000057,-0.6000000000000014,-1.9223684210526588,-2.883552631578954,0.4000000000000057,0.6000000000000014,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2009-10-01,2010-07-22,-0.3200000000000003,-1.2800000000000011,-0.3975510204081636,-1.5902040816326544,0.3200000000000003,1.2800000000000011,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2010-07-22,2011-07-13,-0.0799999999999983,-0.019999999999996,-0.0820786516853915,-0.0205196629213442,0.0799999999999983,0.019999999999996,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2011-07-13,2012-09-25,0.0,-0.6700000000000017,0.0,-0.5561761363636378,0.0,0.6700000000000017,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2012-09-25,2013-07-12,-0.8799999999999955,-0.0300000000000011,-1.1083448275862011,-0.0377844827586221,0.8799999999999955,0.0300000000000011,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2013-07-12,2014-07-09,-2.480000000000004,-0.240000000000002,-2.5022651933701696,-0.2421546961325986,2.480000000000004,0.240000000000002,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2014-07-09,2015-07-14,-0.4399999999999977,-0.0700000000000002,-0.434351351351349,-0.0691013513513516,0.4399999999999977,0.0700000000000002,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2017-06-20,2019-10-08,-1.029999999999994,-0.240000000000002,-0.4478660714285689,-0.1043571428571437,1.029999999999994,0.240000000000002,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2019-10-08,2020-08-18,-1.2600000000000051,0.1600000000000037,-1.4610000000000058,0.1855238095238138,1.2600000000000051,0.1600000000000037,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2020-08-18,2022-08-04,-0.9799999999999968,-0.0399999999999991,-0.4999231843575403,-0.0204050279329604,0.9799999999999968,0.0399999999999991,False,False
burty,Бурты,burty_profile_2,burty_profile_3,ПРОФИЛЬ № 2,ПРОФИЛЬ № 3,2022-08-04,2023-08-15,-1.0200000000000031,-0.3200000000000003,-0.9908377659574498,-0.3108510638297875,1.0200000000000031,0.3200000000000003,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1958-09-30,1960-10-22,-4.700000000000017,-7.0,-2.279780876494032,-3.395418326693227,4.700000000000017,7.0,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1960-10-22,1965-07-29,-25.099999999999994,-20.19999999999999,-5.265809879379665,-4.237823090178056,25.099999999999994,20.19999999999999,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1965-07-29,1970-07-17,-17.260000000000005,-17.61,-3.4753114663726583,-3.545784178610805,17.260000000000005,17.61,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1970-07-17,1974-07-16,-6.739999999999995,-8.189999999999998,-1.6861541095890398,-2.0489023972602736,6.739999999999995,8.189999999999998,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1974-07-16,1980-11-27,-4.199999999999989,-11.5,-0.6595227858985364,-1.8058361994840928,4.199999999999989,11.5,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1980-11-27,1986-10-27,-8.600000000000009,-5.200000000000003,-1.4542361111111126,-0.8793055555555561,8.600000000000009,5.200000000000003,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1986-10-27,1989-05-21,-1.5499999999999972,-3.1500000000000057,-0.604202241195303,-1.2278948772678784,1.5499999999999972,3.1500000000000057,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1989-05-21,1994-10-24,-3.3599999999999994,-6.25,-0.6191927346115034,-1.1517721997981836,3.3599999999999994,6.25,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,1994-10-24,2003-07-23,-1.9300000000000068,-10.449999999999989,-0.2207052285535386,-1.19501017532874,1.9300000000000068,10.449999999999989,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2003-07-23,2004-07-27,-0.3499999999999943,-1.1000000000000083,-0.3455067567567511,-1.0858783783783867,0.3499999999999943,1.1000000000000083,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2004-07-27,2006-07-23,-0.710000000000008,-3.5999999999999943,-0.3572004132231445,-1.8111570247933857,0.710000000000008,3.5999999999999943,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2006-07-23,2006-09-30,0.3700000000000045,-0.1599999999999966,1.9585869565217635,-0.8469565217391124,0.3700000000000045,0.1599999999999966,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2006-09-30,2009-07-19,-0.4000000000000057,-2.5900000000000034,-0.1428152492668642,-0.9247287390029336,0.4000000000000057,2.5900000000000034,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2009-07-19,2010-07-24,-0.0600000000000022,-0.2400000000000091,-0.0592297297297319,-0.2369189189189278,0.0600000000000022,0.2400000000000091,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2010-07-24,2012-10-15,-3.219999999999992,-1.6699999999999946,-1.4448464373464338,-0.7493458230958208,3.219999999999992,1.6699999999999946,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2012-10-15,2013-07-10,0.9600000000000009,-1.2100000000000009,1.308358208955225,-1.6490764925373145,0.9600000000000009,1.2100000000000009,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2013-07-10,2014-07-11,0.4699999999999988,-0.019999999999996,0.4690368852459005,-0.0199590163934386,0.4699999999999988,0.019999999999996,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2014-07-11,2015-07-15,-0.9400000000000048,-0.1400000000000005,-0.9304471544715494,-0.1385772357723582,0.9400000000000048,0.1400000000000005,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2015-07-15,2016-05-25,-2.369999999999997,-2.230000000000004,-2.7480714285714254,-2.5857380952381,2.369999999999997,2.230000000000004,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2016-05-25,2016-09-17,-0.2100000000000008,0.0100000000000051,-0.6669782608695679,0.0317608695652336,0.2100000000000008,0.0100000000000051,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2016-09-17,2019-08-14,-3.899999999999999,-4.859999999999999,-1.3425777568331758,-1.6730584354382656,3.899999999999999,4.859999999999999,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2019-08-14,2021-07-07,-3.490000000000002,-1.4400000000000048,-1.839426406926408,-0.7589610389610415,3.490000000000002,1.4400000000000048,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_58,ПРОФИЛЬ № 57,ПРОФИЛЬ № 58,2021-07-07,2022-08-03,0.0900000000000034,-3.530000000000001,0.0838584183673501,-3.2891135204081645,0.0900000000000034,3.530000000000001,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1958-09-30,1960-10-22,-4.700000000000017,-7.699999999999989,-2.279780876494032,-3.734960159362544,4.700000000000017,7.699999999999989,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1960-10-22,1965-07-29,-25.099999999999994,-19.30000000000001,-5.265809879379665,-4.049009190120622,25.099999999999994,19.30000000000001,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1965-07-29,1970-07-17,-17.260000000000005,-20.169999999999987,-3.4753114663726583,-4.061241730981255,17.260000000000005,20.169999999999987,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1970-07-17,1974-07-16,-6.739999999999995,-10.830000000000013,-1.6861541095890398,-2.7093544520547974,6.739999999999995,10.830000000000013,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1974-07-16,1980-11-27,-4.199999999999989,-9.680000000000009,-0.6595227858985364,-1.5200429922613938,4.199999999999989,9.680000000000009,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1980-11-27,1986-10-27,-8.600000000000009,-7.399999999999991,-1.4542361111111126,-1.251319444444443,8.600000000000009,7.399999999999991,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1986-10-27,1989-05-21,-1.5499999999999972,-2.0,-0.604202241195303,-0.779615795090715,1.5499999999999972,2.0,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1989-05-21,1994-10-24,-3.3599999999999994,-7.75,-0.6191927346115034,-1.4281975277497476,3.3599999999999994,7.75,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,1994-10-24,2003-07-23,-1.9300000000000068,-10.579999999999998,-0.2207052285535386,-1.209876330619912,1.9300000000000068,10.579999999999998,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2003-07-23,2004-07-27,-0.3499999999999943,-1.5100000000000051,-0.3455067567567511,-1.4906148648648698,0.3499999999999943,1.5100000000000051,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2006-09-30,2009-07-19,-0.4000000000000057,-1.5,-0.1428152492668642,-0.5355571847507331,0.4000000000000057,1.5,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2009-07-19,2010-07-24,-0.0600000000000022,-1.0899999999999892,-0.0592297297297319,-1.076006756756746,0.0600000000000022,1.0899999999999892,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2010-07-24,2012-10-15,-3.219999999999992,-1.5200000000000102,-1.4448464373464338,-0.6820393120393167,3.219999999999992,1.5200000000000102,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2012-10-15,2013-07-10,0.9600000000000009,-0.0300000000000011,1.308358208955225,-0.0408861940298522,0.9600000000000009,0.0300000000000011,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2013-07-10,2014-07-11,0.4699999999999988,-0.0999999999999943,0.4690368852459005,-0.0997950819672074,0.4699999999999988,0.0999999999999943,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2014-07-11,2015-07-15,-0.9400000000000048,-0.2399999999999948,-0.9304471544715494,-0.237560975609751,0.9400000000000048,0.2399999999999948,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2015-07-15,2016-05-25,-2.369999999999997,-0.0300000000000011,-2.7480714285714254,-0.0347857142857156,2.369999999999997,0.0300000000000011,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2016-05-25,2016-09-17,-0.2100000000000008,-0.0499999999999971,-0.6669782608695679,-0.1588043478260779,0.2100000000000008,0.0499999999999971,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2016-09-17,2019-08-14,-3.899999999999999,-2.0400000000000063,-1.3425777568331758,-0.7022714420358174,3.899999999999999,2.0400000000000063,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2019-08-14,2021-07-07,-3.490000000000002,-2.230000000000004,-1.839426406926408,-1.1753354978355,3.490000000000002,2.230000000000004,False,False
molchanovka,Молчановка,molchanovka_profile_57,molchanovka_profile_59,ПРОФИЛЬ № 57,ПРОФИЛЬ № 59,2021-07-07,2022-08-03,0.0900000000000034,-0.769999999999996,0.0838584183673501,-0.7174553571428535,0.0900000000000034,0.769999999999996,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1958-09-30,1960-10-22,-7.0,-7.699999999999989,-3.395418326693227,-3.734960159362544,7.0,7.699999999999989,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1960-10-22,1965-07-29,-20.19999999999999,-19.30000000000001,-4.237823090178056,-4.049009190120622,20.19999999999999,19.30000000000001,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1965-07-29,1970-07-17,-17.61,-20.169999999999987,-3.545784178610805,-4.061241730981255,17.61,20.169999999999987,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1970-07-17,1974-07-16,-8.189999999999998,-10.830000000000013,-2.0489023972602736,-2.7093544520547974,8.189999999999998,10.830000000000013,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1974-07-16,1980-11-27,-11.5,-9.680000000000009,-1.8058361994840928,-1.5200429922613938,11.5,9.680000000000009,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1980-11-27,1986-10-27,-5.200000000000003,-7.399999999999991,-0.8793055555555561,-1.251319444444443,5.200000000000003,7.399999999999991,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1986-10-27,1989-05-21,-3.1500000000000057,-2.0,-1.2278948772678784,-0.779615795090715,3.1500000000000057,2.0,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1989-05-21,1994-10-24,-6.25,-7.75,-1.1517721997981836,-1.4281975277497476,6.25,7.75,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,1994-10-24,2003-07-23,-10.449999999999989,-10.579999999999998,-1.19501017532874,-1.209876330619912,10.449999999999989,10.579999999999998,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2003-07-23,2004-07-27,-1.1000000000000083,-1.5100000000000051,-1.0858783783783867,-1.4906148648648698,1.1000000000000083,1.5100000000000051,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2006-09-30,2009-07-19,-2.5900000000000034,-1.5,-0.9247287390029336,-0.5355571847507331,2.5900000000000034,1.5,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2009-07-19,2010-07-24,-0.2400000000000091,-1.0899999999999892,-0.2369189189189278,-1.076006756756746,0.2400000000000091,1.0899999999999892,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2010-07-24,2012-10-15,-1.6699999999999946,-1.5200000000000102,-0.7493458230958208,-0.6820393120393167,1.6699999999999946,1.5200000000000102,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2012-10-15,2013-07-10,-1.2100000000000009,-0.0300000000000011,-1.6490764925373145,-0.0408861940298522,1.2100000000000009,0.0300000000000011,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2013-07-10,2014-07-11,-0.019999999999996,-0.0999999999999943,-0.0199590163934386,-0.0997950819672074,0.019999999999996,0.0999999999999943,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2014-07-11,2015-07-15,-0.1400000000000005,-0.2399999999999948,-0.1385772357723582,-0.237560975609751,0.1400000000000005,0.2399999999999948,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2015-07-15,2016-05-25,-2.230000000000004,-0.0300000000000011,-2.5857380952381,-0.0347857142857156,2.230000000000004,0.0300000000000011,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2016-05-25,2016-09-17,0.0100000000000051,-0.0499999999999971,0.0317608695652336,-0.1588043478260779,0.0100000000000051,0.0499999999999971,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2016-09-17,2019-08-14,-4.859999999999999,-2.0400000000000063,-1.6730584354382656,-0.7022714420358174,4.859999999999999,2.0400000000000063,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2019-08-14,2021-07-07,-1.4400000000000048,-2.230000000000004,-0.7589610389610415,-1.1753354978355,1.4400000000000048,2.230000000000004,False,False
molchanovka,Молчановка,molchanovka_profile_58,molchanovka_profile_59,ПРОФИЛЬ № 58,ПРОФИЛЬ № 59,2021-07-07,2022-08-03,-3.530000000000001,-0.769999999999996,-3.2891135204081645,-0.7174553571428535,3.530000000000001,0.769999999999996,False,False
nizhniy_balykley,Нижний Балыклей,nizhniy_balykley_profile_52,nizhniy_balykley_profile_53,ПРОФИЛЬ № 52,ПРОФИЛЬ № 53,1958-09-28,1960-10-22,-8.400000000000006,-8.099999999999966,-4.063708609271526,-3.9185761589403807,8.400000000000006,8.099999999999966,False,False
nizhniy_balykley,Нижний Балыклей,nizhniy_balykley_profile_52,nizhniy_balykley_profile_53,ПРОФИЛЬ № 52,ПРОФИЛЬ № 53,1960-10-22,1965-07-27,-27.80000000000001,-25.30000000000001,-5.838959171937899,-5.313872915468663,27.80000000000001,25.30000000000001,False,False
nizhniy_balykley,Нижний Балыклей,nizhniy_balykley_profile_52,nizhniy_balykley_profile_53,ПРОФИЛЬ № 52,ПРОФИЛЬ № 53,1965-07-27,1970-07-15,-25.799999999999983,-26.40000000000001,-5.194845644983459,-5.315656008820288,25.799999999999983,26.40000000000001,False,False
nizhniy_balykley,Нижний Балыклей,nizhniy_balykley_profile_52,nizhniy_balykley_profile_53,ПРОФИЛЬ № 52,ПРОФИЛЬ № 53,1970-07-15,1974-07-17,-23.0,-18.599999999999994,-5.742139439507861,-4.643643198906355,23.0,18.599999999999994,False,False
