obs_id,site_id,profile_id,obs_date,survey_year,measured_point_name,pn_name,raw_measured_distance_m,gp_to_pn_offset_m,brow_position_pn_m,brow_position_raw_m,raw_value_text,is_missing,missing_reason,qc_flag,qc_note,source_file,source_sheet,source_row
nizhniy_urakov_profile_2_7,nizhniy_urakov,nizhniy_urakov_profile_2,1987-06-28,1987.0,2а,2.0,4.1,20.17,24.270000000000003,4.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,7
nizhniy_urakov_profile_2_8,nizhniy_urakov,nizhniy_urakov_profile_2,1989-08-07,1989.0,2а,2.0,4.1,20.17,24.270000000000003,4.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,8
nizhniy_urakov_profile_2_9,nizhniy_urakov,nizhniy_urakov_profile_2,1993-05-27,1993.0,2а,2.0,3.8,20.17,23.970000000000002,3.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,9
nizhniy_urakov_profile_2_10,nizhniy_urakov,nizhniy_urakov_profile_2,1995-07-21,1995.0,2а,2.0,3.8,20.17,23.970000000000002,3.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,10
nizhniy_urakov_profile_2_11,nizhniy_urakov,nizhniy_urakov_profile_2,1995-10-13,1995.0,2а,2.0,3.78,20.17,23.950000000000003,3.78,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,11
nizhniy_urakov_profile_2_12,nizhniy_urakov,nizhniy_urakov_profile_2,1999-07-08,1999.0,2.0,2.0,22.58,0.0,22.58,22.58,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,12
nizhniy_urakov_profile_2_13,nizhniy_urakov,nizhniy_urakov_profile_2,2000-07-08,2000.0,2а,2.0,0.6,20.17,20.770000000000003,0.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,13
nizhniy_urakov_profile_2_14,nizhniy_urakov,nizhniy_urakov_profile_2,2001-07-16,2001.0,2а,2.0,0.78,20.17,20.950000000000003,0.78,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,14
nizhniy_urakov_profile_2_15,nizhniy_urakov,nizhniy_urakov_profile_2,2003-07-25,2003.0,2.0,2.0,18.15,0.0,18.15,18.15,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,15
nizhniy_urakov_profile_2_16,nizhniy_urakov,nizhniy_urakov_profile_2,2004-07-22,2004.0,2.0,2.0,17.07,0.0,17.07,17.07,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,16
nizhniy_urakov_profile_2_17,nizhniy_urakov,nizhniy_urakov_profile_2,2005-07-21,2005.0,2.0,2.0,15.94,0.0,15.94,15.94,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,17
nizhniy_urakov_profile_2_18,nizhniy_urakov,nizhniy_urakov_profile_2,2006-07-23,2006.0,2.0,2.0,15.45,0.0,15.45,15.45,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,18
nizhniy_urakov_profile_2_19,nizhniy_urakov,nizhniy_urakov_profile_2,2006-09-29,2006.0,2.0,2.0,15.34,0.0,15.34,15.34,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,19
nizhniy_urakov_profile_2_20,nizhniy_urakov,nizhniy_urakov_profile_2,2009-07-18,2009.0,2.0,2.0,13.31,0.0,13.31,13.31,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,20
nizhniy_urakov_profile_2_21,nizhniy_urakov,nizhniy_urakov_profile_2,2009-09-30,2009.0,*,*,,,,,*,True,all_numeric_fields_missing,INVALID_NUMERIC;ROW_NOTE;MISSING_NUMERIC,"Наблюдения ОГ ВЦГМС по трём УПБ (предоставлены вместе с данными к ВПУ-2010). * По створу № 2 измерено расстояние от Рп 2а до бровки, равное 7,15 м, не соответствующее предшествующим данным и поэтому в Сведения не включено.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,21
nizhniy_urakov_profile_2_22,nizhniy_urakov,nizhniy_urakov_profile_2,2010-07-23,2010.0,2.0,2.0,12.88,0.0,12.88,12.88,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,22
nizhniy_urakov_profile_2_23,nizhniy_urakov,nizhniy_urakov_profile_2,2011-09-15,2011.0,2.0,2.0,12.79,0.0,12.79,12.79,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,23
nizhniy_urakov_profile_2_24,nizhniy_urakov,nizhniy_urakov_profile_2,2012-10-14,2012.0,2.0,2.0,12.79,0.0,12.79,12.79,,False,,ROW_NOTE,"На ппс № 3 репер 3 не найден, домер не производился.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,24
nizhniy_urakov_profile_2_25,nizhniy_urakov,nizhniy_urakov_profile_2,2013-07-10,2013.0,2.0,2.0,11.94,0.0,11.94,11.94,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,25
nizhniy_urakov_profile_2_26,nizhniy_urakov,nizhniy_urakov_profile_2,2014-07-12,2014.0,2.0,2.0,10.39,0.0,10.39,10.39,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,26
nizhniy_urakov_profile_2_27,nizhniy_urakov,nizhniy_urakov_profile_2,2016-05-25,2016.0,2.0,2.0,8.71,0.0,8.71,8.71,,False,,ROW_NOTE,На ППС № 3 возможно домер сделан с ошибкой.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,27
nizhniy_urakov_profile_2_28,nizhniy_urakov,nizhniy_urakov_profile_2,2019-08-13,2019.0,2.0,2.0,3.5,0.0,3.5,3.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,28
nizhniy_urakov_profile_2_29,nizhniy_urakov,nizhniy_urakov_profile_2,2020-09-16,2020.0,2.0,2.0,3.16,0.0,3.16,3.16,,False,,ROW_NOTE,"Плякин, Виняр",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,29
nizhniy_urakov_profile_2_30,nizhniy_urakov,nizhniy_urakov_profile_2,2022-08-02,2022.0,*,,,,,,,True,all_numeric_fields_missing,ROW_NOTE;MISSING_NUMERIC,* - домер не выполнен из-за недостатка времени.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,30
nizhniy_urakov_profile_3_5,nizhniy_urakov,nizhniy_urakov_profile_3,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,5
nizhniy_urakov_profile_3_7,nizhniy_urakov,nizhniy_urakov_profile_3,1987-06-28,1987.0,3а,3.0,4.0,24.7,28.7,4.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,7
nizhniy_urakov_profile_3_8,nizhniy_urakov,nizhniy_urakov_profile_3,1989-08-07,1989.0,3б,3.0,2.47,26.15,28.619999999999997,2.47,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,8
nizhniy_urakov_profile_3_9,nizhniy_urakov,nizhniy_urakov_profile_3,1993-05-27,1993.0,3а,3.0,3.51,24.7,28.21,3.51,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,9
nizhniy_urakov_profile_3_10,nizhniy_urakov,nizhniy_urakov_profile_3,1995-07-21,1995.0,3а,3.0,3.67,24.7,28.369999999999997,3.67,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,10
nizhniy_urakov_profile_3_11,nizhniy_urakov,nizhniy_urakov_profile_3,1995-10-13,1995.0,3а,3.0,3.59,24.7,28.29,3.59,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,11
nizhniy_urakov_profile_3_12,nizhniy_urakov,nizhniy_urakov_profile_3,1999-07-08,1999.0,3а,3.0,1.86,24.7,26.56,1.86,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,12
nizhniy_urakov_profile_3_13,nizhniy_urakov,nizhniy_urakov_profile_3,2000-07-08,2000.0,3а,3.0,1.33,24.7,26.03,1.33,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,13
nizhniy_urakov_profile_3_14,nizhniy_urakov,nizhniy_urakov_profile_3,2001-07-16,2001.0,3а,3.0,1.39,24.7,26.09,1.39,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,14
nizhniy_urakov_profile_3_15,nizhniy_urakov,nizhniy_urakov_profile_3,2003-07-25,2003.0,3а,3.0,0.1,24.7,24.8,0.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,15
nizhniy_urakov_profile_3_16,nizhniy_urakov,nizhniy_urakov_profile_3,2004-07-22,2004.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,16
nizhniy_urakov_profile_3_17,nizhniy_urakov,nizhniy_urakov_profile_3,2005-07-21,2005.0,30.0,3.0,81.01,-57.32,23.690000000000005,81.01,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,17
nizhniy_urakov_profile_3_18,nizhniy_urakov,nizhniy_urakov_profile_3,2006-07-23,2006.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,18
nizhniy_urakov_profile_3_19,nizhniy_urakov,nizhniy_urakov_profile_3,2006-09-29,2006.0,3.0,3.0,23.63,0.0,23.63,23.63,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,19
nizhniy_urakov_profile_3_20,nizhniy_urakov,nizhniy_urakov_profile_3,2009-07-18,2009.0,3.0,3.0,22.24,0.0,22.24,22.24,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,20
nizhniy_urakov_profile_3_21,nizhniy_urakov,nizhniy_urakov_profile_3,2009-09-30,2009.0,3.0,3.0,22.1,0.0,22.1,22.1,,False,,ROW_NOTE,"Наблюдения ОГ ВЦГМС по трём УПБ (предоставлены вместе с данными к ВПУ-2010). * По створу № 2 измерено расстояние от Рп 2а до бровки, равное 7,15 м, не соответствующее предшествующим данным и поэтому в Сведения не включено.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,21
nizhniy_urakov_profile_3_22,nizhniy_urakov,nizhniy_urakov_profile_3,2010-07-23,2010.0,3.0,3.0,21.6,0.0,21.6,21.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,22
nizhniy_urakov_profile_3_23,nizhniy_urakov,nizhniy_urakov_profile_3,2011-09-15,2011.0,3.0,3.0,21.6,0.0,21.6,21.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,23
nizhniy_urakov_profile_3_24,nizhniy_urakov,nizhniy_urakov_profile_3,2012-10-14,2012.0,,,,,,,,True,all_numeric_fields_missing,ROW_NOTE;MISSING_NUMERIC,"На ппс № 3 репер 3 не найден, домер не производился.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,24
nizhniy_urakov_profile_3_25,nizhniy_urakov,nizhniy_urakov_profile_3,2013-07-10,2013.0,3.0,3.0,21.35,0.0,21.35,21.35,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,25
nizhniy_urakov_profile_3_26,nizhniy_urakov,nizhniy_urakov_profile_3,2014-07-12,2014.0,3.0,3.0,20.7,0.0,20.7,20.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,26
nizhniy_urakov_profile_3_27,nizhniy_urakov,nizhniy_urakov_profile_3,2016-05-25,2016.0,3.0,3.0,20.72,0.0,20.72,20.72,,False,,ROW_NOTE,На ППС № 3 возможно домер сделан с ошибкой.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,27
nizhniy_urakov_profile_3_28,nizhniy_urakov,nizhniy_urakov_profile_3,2019-08-13,2019.0,3.0,3.0,17.09,0.0,17.09,17.09,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,28
nizhniy_urakov_profile_3_29,nizhniy_urakov,nizhniy_urakov_profile_3,2020-09-16,2020.0,3.0,3.0,16.98,0.0,16.98,16.98,,False,,ROW_NOTE,"Плякин, Виняр",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,29
nizhniy_urakov_profile_3_30,nizhniy_urakov,nizhniy_urakov_profile_3,2022-08-02,2022.0,3.0,3.0,16.54,0.0,16.54,16.54,,False,,ROW_NOTE,* - домер не выполнен из-за недостатка времени.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,30
nizhniy_urakov_profile_4_5,nizhniy_urakov,nizhniy_urakov_profile_4,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,5
nizhniy_urakov_profile_4_7,nizhniy_urakov,nizhniy_urakov_profile_4,1987-06-28,1987.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,7
nizhniy_urakov_profile_4_8,nizhniy_urakov,nizhniy_urakov_profile_4,1989-08-07,1989.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,8
nizhniy_urakov_profile_4_9,nizhniy_urakov,nizhniy_urakov_profile_4,1993-05-27,1993.0,4.0,41.0,23.03,20.0,43.03,23.03,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,9
nizhniy_urakov_profile_4_10,nizhniy_urakov,nizhniy_urakov_profile_4,1995-07-21,1995.0,4.0,41.0,17.7,20.0,37.7,17.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,10
nizhniy_urakov_profile_4_11,nizhniy_urakov,nizhniy_urakov_profile_4,1995-10-13,1995.0,4.0,41.0,17.69,20.0,37.69,17.69,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,11
nizhniy_urakov_profile_4_12,nizhniy_urakov,nizhniy_urakov_profile_4,1999-07-08,1999.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,12
nizhniy_urakov_profile_4_13,nizhniy_urakov,nizhniy_urakov_profile_4,2000-07-08,2000.0,4.0,41.0,10.51,20.0,30.509999999999998,10.51,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,13
nizhniy_urakov_profile_4_14,nizhniy_urakov,nizhniy_urakov_profile_4,2001-07-16,2001.0,4.0,41.0,10.22,20.0,30.22,10.22,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,14
nizhniy_urakov_profile_4_15,nizhniy_urakov,nizhniy_urakov_profile_4,2003-07-25,2003.0,4.0,41.0,5.35,20.0,25.35,5.35,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,15
nizhniy_urakov_profile_4_16,nizhniy_urakov,nizhniy_urakov_profile_4,2004-07-22,2004.0,4.0,41.0,4.6,20.0,24.6,4.6,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,16
nizhniy_urakov_profile_4_17,nizhniy_urakov,nizhniy_urakov_profile_4,2005-07-21,2005.0,4.0,41.0,3.16,20.0,23.16,3.16,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,17
nizhniy_urakov_profile_4_18,nizhniy_urakov,nizhniy_urakov_profile_4,2006-07-23,2006.0,4.0,41.0,1.64,20.0,21.64,1.64,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,18
nizhniy_urakov_profile_4_19,nizhniy_urakov,nizhniy_urakov_profile_4,2006-09-29,2006.0,4.0,41.0,1.68,20.0,21.68,1.68,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,19
nizhniy_urakov_profile_4_20,nizhniy_urakov,nizhniy_urakov_profile_4,2009-07-18,2009.0,41.0,41.0,20.5,0.0,20.5,20.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,20
nizhniy_urakov_profile_4_21,nizhniy_urakov,nizhniy_urakov_profile_4,2009-09-30,2009.0,41.0,41.0,19.7,0.0,19.7,19.7,,False,,ROW_NOTE,"Наблюдения ОГ ВЦГМС по трём УПБ (предоставлены вместе с данными к ВПУ-2010). * По створу № 2 измерено расстояние от Рп 2а до бровки, равное 7,15 м, не соответствующее предшествующим данным и поэтому в Сведения не включено.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,21
nizhniy_urakov_profile_4_22,nizhniy_urakov,nizhniy_urakov_profile_4,2010-07-23,2010.0,41.0,41.0,19.42,0.0,19.42,19.42,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,22
nizhniy_urakov_profile_4_23,nizhniy_urakov,nizhniy_urakov_profile_4,2011-09-15,2011.0,41.0,41.0,19.29,0.0,19.29,19.29,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,23
nizhniy_urakov_profile_4_24,nizhniy_urakov,nizhniy_urakov_profile_4,2012-10-14,2012.0,41.0,41.0,18.71,0.0,18.71,18.71,,False,,ROW_NOTE,"На ппс № 3 репер 3 не найден, домер не производился.",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,24
nizhniy_urakov_profile_4_25,nizhniy_urakov,nizhniy_urakov_profile_4,2013-07-10,2013.0,41.0,41.0,17.84,0.0,17.84,17.84,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,25
nizhniy_urakov_profile_4_26,nizhniy_urakov,nizhniy_urakov_profile_4,2014-07-12,2014.0,41.0,41.0,17.67,0.0,17.67,17.67,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,26
nizhniy_urakov_profile_4_27,nizhniy_urakov,nizhniy_urakov_profile_4,2016-05-25,2016.0,41.0,41.0,16.13,0.0,16.13,16.13,,False,,ROW_NOTE,На ППС № 3 возможно домер сделан с ошибкой.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,27
nizhniy_urakov_profile_4_28,nizhniy_urakov,nizhniy_urakov_profile_4,2019-08-13,2019.0,41.0,41.0,11.9,0.0,11.9,11.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,28
nizhniy_urakov_profile_4_29,nizhniy_urakov,nizhniy_urakov_profile_4,2020-09-16,2020.0,41.0,41.0,10.75,0.0,10.75,10.75,,False,,ROW_NOTE,"Плякин, Виняр",data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,29
nizhniy_urakov_profile_4_30,nizhniy_urakov,nizhniy_urakov_profile_4,2022-08-02,2022.0,41.0,41.0,8.83,0.0,8.83,8.83,,False,,ROW_NOTE,* - домер не выполнен из-за недостатка времени.,data/raw/profiles/251001 БРОВКИ Баранова.xls,Нижний Ураков,30
novonikolskoe_profile_49_5,novonikolskoe,novonikolskoe_profile_49,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,5
novonikolskoe_profile_49_7,novonikolskoe,novonikolskoe_profile_49,1959-12-11,1959.0,117.0,118.0,185.8,274.2,460.0,185.8,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,7
novonikolskoe_profile_49_8,novonikolskoe,novonikolskoe_profile_49,1960-10-21,1960.0,117.0,118.0,145.0,274.2,419.2,145.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,8
novonikolskoe_profile_49_9,novonikolskoe,novonikolskoe_profile_49,1965-07-26,1965.0,117.0,118.0,109.9,274.2,384.1,109.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,9
novonikolskoe_profile_49_10,novonikolskoe,novonikolskoe_profile_49,1970-07-20,1970.0,117.0,118.0,82.0,274.2,356.2,82.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,10
novonikolskoe_profile_49_11,novonikolskoe,novonikolskoe_profile_49,1974-07-18,1974.0,117.0,118.0,60.9,274.2,335.09999999999997,60.9,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,11
novonikolskoe_profile_49_12,novonikolskoe,novonikolskoe_profile_49,1980-11-03,1980.0,117.0,118.0,34.1,274.2,308.3,34.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,12
novonikolskoe_profile_49_13,novonikolskoe,novonikolskoe_profile_49,1986-10-31,1986.0,117.0,118.0,5.5,274.2,279.7,5.5,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,13
novonikolskoe_profile_49_14,novonikolskoe,novonikolskoe_profile_49,1991-10-17,1991.0,Синий,118.0,82.7,166.24,248.94,82.7,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,14
novonikolskoe_profile_49_15,novonikolskoe,novonikolskoe_profile_49,1995-07-15,1995.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,15
novonikolskoe_profile_49_16,novonikolskoe,novonikolskoe_profile_49,1999-09-01,1999.0,Синий,118.0,39.71,166.24,205.95000000000002,39.71,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,16
novonikolskoe_profile_49_17,novonikolskoe,novonikolskoe_profile_49,2003-07-15,2003.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,17
novonikolskoe_profile_49_18,novonikolskoe,novonikolskoe_profile_49,2006-09-26,2006.0,Синий,118.0,7.32,166.24,173.56,7.32,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,18
novonikolskoe_profile_49_19,novonikolskoe,novonikolskoe_profile_49,2009-07-15,2009.0,119.0,118.0,83.71,75.0,158.70999999999998,83.71,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,19
novonikolskoe_profile_49_20,novonikolskoe,novonikolskoe_profile_49,2011-09-12,2011.0,119.0,118.0,78.0,75.0,153.0,78.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,20
novonikolskoe_profile_49_21,novonikolskoe,novonikolskoe_profile_49,2012-09-25,2012.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,21
novonikolskoe_profile_49_22,novonikolskoe,novonikolskoe_profile_49,2013-07-03,2013.0,118.0,118.0,144.98,0.0,144.98,144.98,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,22
novonikolskoe_profile_49_23,novonikolskoe,novonikolskoe_profile_49,2016-02-20,2016.0,118.0,118.0,133.75,0.0,133.75,133.75,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,23
novonikolskoe_profile_49_24,novonikolskoe,novonikolskoe_profile_49,2019-09-10,2019.0,*,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,24
novonikolskoe_profile_49_25,novonikolskoe,novonikolskoe_profile_49,2020-09-07,2020.0,118.0,118.0,114.65,0.0,114.65,114.65,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,25
novonikolskoe_profile_49_26,novonikolskoe,novonikolskoe_profile_49,2023-08-14,2023.0,118.0,118.0,103.4,0.0,103.4,103.4,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,26
novonikolskoe_profile_49_27,novonikolskoe,novonikolskoe_profile_49,2024-07-15,2024.0,118.0,118.0,100.93,0.0,100.93,100.93,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,27
novonikolskoe_profile_49_28,novonikolskoe,novonikolskoe_profile_49,2025-10-01,2025.0,118.0,118.0,96.52,0.0,96.52,96.52,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,28
novonikolskoe_profile_50_5,novonikolskoe,novonikolskoe_profile_50,,,,,,,,,"до ПН, м",True,all_numeric_fields_missing,INVALID_NUMERIC;MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,5
novonikolskoe_profile_50_7,novonikolskoe,novonikolskoe_profile_50,1959-12-11,1959.0,119.0,Уг.жел.,178.0,200.09,378.09000000000003,178.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,7
novonikolskoe_profile_50_8,novonikolskoe,novonikolskoe_profile_50,1960-10-21,1960.0,120.0,Уг.жел.,191.0,132.94,323.94,191.0,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,8
novonikolskoe_profile_50_9,novonikolskoe,novonikolskoe_profile_50,1965-07-26,1965.0,120.0,Уг.жел.,145.1,132.94,278.03999999999996,145.1,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,9
novonikolskoe_profile_50_10,novonikolskoe,novonikolskoe_profile_50,1970-07-20,1970.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,10
novonikolskoe_profile_50_11,novonikolskoe,novonikolskoe_profile_50,1974-07-18,1974.0,119.0,Уг.жел.,62.85,200.09,262.94,62.85,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,11
novonikolskoe_profile_50_12,novonikolskoe,novonikolskoe_profile_50,1980-11-03,1980.0,119.0,Уг.жел.,36.24,200.09,236.33,36.24,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,12
novonikolskoe_profile_50_13,novonikolskoe,novonikolskoe_profile_50,1986-10-31,1986.0,120.0,Уг.жел.,74.95,132.94,207.89,74.95,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,13
novonikolskoe_profile_50_14,novonikolskoe,novonikolskoe_profile_50,1991-10-17,1991.0,120.0,Уг.жел.,47.2,132.94,180.14,47.2,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,14
novonikolskoe_profile_50_15,novonikolskoe,novonikolskoe_profile_50,1995-07-15,1995.0,120.0,Уг.жел.,28.68,132.94,161.62,28.68,,False,,,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,15
novonikolskoe_profile_50_16,novonikolskoe,novonikolskoe_profile_50,1999-09-01,1999.0,,,,,,,,True,all_numeric_fields_missing,MISSING_NUMERIC,,data/raw/profiles/251001 БРОВКИ Баранова.xls,Новоникольское,16
