wind_obs_id,station_id,station_name,obs_datetime,obs_date,year,month,day,hour,wind_dir_text,wind_dir_deg,wind_speed_ms,wind_gust_ms,source_file,source_sheet,source_row,is_missing,missing_reason,qc_flag,qc_note
kamyshin_2011_478,kamyshin,Камышин,2011-07-11T09:00:00,2011-07-11,2011.0,7.0,11.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,478,False,,,
kamyshin_2011_480,kamyshin,Камышин,2011-07-11T12:00:00,2011-07-11,2011.0,7.0,11.0,12,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,480,False,,,
kamyshin_2011_482,kamyshin,Камышин,2011-07-11T15:00:00,2011-07-11,2011.0,7.0,11.0,15,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,482,False,,,
kamyshin_2011_484,kamyshin,Камышин,2011-07-11T21:00:00,2011-07-11,2011.0,7.0,11.0,21,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,484,False,,,
kamyshin_2011_486,kamyshin,Камышин,2011-07-16T12:00:00,2011-07-16,2011.0,7.0,16.0,12,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,486,False,,,
kamyshin_2011_488,kamyshin,Камышин,2011-07-21T09:00:00,2011-07-21,2011.0,7.0,21.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,488,False,,,
kamyshin_2011_490,kamyshin,Камышин,2011-07-21T12:00:00,2011-07-21,2011.0,7.0,21.0,12,В,90.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,490,False,,,
kamyshin_2011_492,kamyshin,Камышин,2011-07-21T15:00:00,2011-07-21,2011.0,7.0,21.0,15,В,90.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,492,False,,,
kamyshin_2011_494,kamyshin,Камышин,2011-07-22T06:00:00,2011-07-22,2011.0,7.0,22.0,6,В,90.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,494,False,,,
kamyshin_2011_495,kamyshin,Камышин,2011-07-22T09:00:00,2011-07-22,2011.0,7.0,22.0,9,В,90.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,495,False,,,
kamyshin_2011_497,kamyshin,Камышин,2011-07-22T12:00:00,2011-07-22,2011.0,7.0,22.0,12,В,90.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,497,False,,,
kamyshin_2011_499,kamyshin,Камышин,2011-07-22T15:00:00,2011-07-22,2011.0,7.0,22.0,15,В,90.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,499,False,,,
kamyshin_2011_501,kamyshin,Камышин,2011-07-25T09:00:00,2011-07-25,2011.0,7.0,25.0,9,ЮВ,135.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,501,False,,,
kamyshin_2011_503,kamyshin,Камышин,2011-07-25T12:00:00,2011-07-25,2011.0,7.0,25.0,12,ЮВ,135.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,503,False,,,
kamyshin_2011_505,kamyshin,Камышин,2011-07-26T12:00:00,2011-07-26,2011.0,7.0,26.0,12,В,90.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,505,False,,,
kamyshin_2011_507,kamyshin,Камышин,2011-07-26T15:00:00,2011-07-26,2011.0,7.0,26.0,15,В,90.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,507,False,,,
kamyshin_2011_509,kamyshin,Камышин,2011-07-28T09:00:00,2011-07-28,2011.0,7.0,28.0,9,Ю,180.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,509,False,,,
kamyshin_2011_511,kamyshin,Камышин,2011-07-28T15:00:00,2011-07-28,2011.0,7.0,28.0,15,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,511,False,,,
kamyshin_2011_513,kamyshin,Камышин,2011-07-29T15:00:00,2011-07-29,2011.0,7.0,29.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,513,False,,,
kamyshin_2011_515,kamyshin,Камышин,2011-07-31T09:00:00,2011-07-31,2011.0,7.0,31.0,9,СВ,45.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,515,False,,,
kamyshin_2011_517,kamyshin,Камышин,2011-07-31T12:00:00,2011-07-31,2011.0,7.0,31.0,12,СВ,45.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,517,False,,,
kamyshin_2011_519,kamyshin,Камышин,2011-08-01T09:00:00,2011-08-01,2011.0,8.0,1.0,9,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,519,False,,,
kamyshin_2011_521,kamyshin,Камышин,2011-08-01T21:00:00,2011-08-01,2011.0,8.0,1.0,21,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,521,False,,,
kamyshin_2011_523,kamyshin,Камышин,2011-08-02T03:00:00,2011-08-02,2011.0,8.0,2.0,3,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,523,False,,,
kamyshin_2011_524,kamyshin,Камышин,2011-08-02T06:00:00,2011-08-02,2011.0,8.0,2.0,6,З,270.0,10.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,524,False,,,
kamyshin_2011_526,kamyshin,Камышин,2011-08-02T09:00:00,2011-08-02,2011.0,8.0,2.0,9,З,270.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,526,False,,,
kamyshin_2011_528,kamyshin,Камышин,2011-08-02T12:00:00,2011-08-02,2011.0,8.0,2.0,12,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,528,False,,,
kamyshin_2011_530,kamyshin,Камышин,2011-08-03T09:00:00,2011-08-03,2011.0,8.0,3.0,9,СВ,45.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,530,False,,,
kamyshin_2011_532,kamyshin,Камышин,2011-08-03T12:00:00,2011-08-03,2011.0,8.0,3.0,12,ЮВ,135.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,532,False,,,
kamyshin_2011_534,kamyshin,Камышин,2011-08-05T06:00:00,2011-08-05,2011.0,8.0,5.0,6,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,534,False,,,
kamyshin_2011_536,kamyshin,Камышин,2011-08-05T12:00:00,2011-08-05,2011.0,8.0,5.0,12,СЗ,315.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,536,False,,,
kamyshin_2011_538,kamyshin,Камышин,2011-08-06T00:00:00,2011-08-06,2011.0,8.0,6.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,538,False,,,
kamyshin_2011_539,kamyshin,Камышин,2011-08-06T03:00:00,2011-08-06,2011.0,8.0,6.0,3,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,539,False,,,
kamyshin_2011_541,kamyshin,Камышин,2011-08-06T06:00:00,2011-08-06,2011.0,8.0,6.0,6,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,541,False,,,
kamyshin_2011_543,kamyshin,Камышин,2011-08-06T09:00:00,2011-08-06,2011.0,8.0,6.0,9,С,0.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,543,False,,,
kamyshin_2011_545,kamyshin,Камышин,2011-08-06T12:00:00,2011-08-06,2011.0,8.0,6.0,12,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,545,False,,,
kamyshin_2011_547,kamyshin,Камышин,2011-08-06T15:00:00,2011-08-06,2011.0,8.0,6.0,15,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,547,False,,,
kamyshin_2011_549,kamyshin,Камышин,2011-08-13T15:00:00,2011-08-13,2011.0,8.0,13.0,15,ЮЗ,225.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,549,False,,,
kamyshin_2011_551,kamyshin,Камышин,2011-08-15T09:00:00,2011-08-15,2011.0,8.0,15.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,551,False,,,
kamyshin_2011_553,kamyshin,Камышин,2011-08-15T15:00:00,2011-08-15,2011.0,8.0,15.0,15,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,553,False,,,
kamyshin_2011_555,kamyshin,Камышин,2011-08-15T18:00:00,2011-08-15,2011.0,8.0,15.0,18,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,555,False,,,
kamyshin_2011_557,kamyshin,Камышин,2011-08-15T21:00:00,2011-08-15,2011.0,8.0,15.0,21,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,557,False,,,
kamyshin_2011_559,kamyshin,Камышин,2011-08-19T12:00:00,2011-08-19,2011.0,8.0,19.0,12,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,559,False,,,
kamyshin_2011_561,kamyshin,Камышин,2011-08-20T09:00:00,2011-08-20,2011.0,8.0,20.0,9,СВ,45.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,561,False,,,
kamyshin_2011_563,kamyshin,Камышин,2011-08-22T09:00:00,2011-08-22,2011.0,8.0,22.0,9,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,563,False,,,
kamyshin_2011_565,kamyshin,Камышин,2011-08-22T12:00:00,2011-08-22,2011.0,8.0,22.0,12,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,565,False,,,
kamyshin_2011_567,kamyshin,Камышин,2011-08-22T15:00:00,2011-08-22,2011.0,8.0,22.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,567,False,,,
kamyshin_2011_569,kamyshin,Камышин,2011-08-23T03:00:00,2011-08-23,2011.0,8.0,23.0,3,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,569,False,,,
kamyshin_2011_571,kamyshin,Камышин,2011-08-23T06:00:00,2011-08-23,2011.0,8.0,23.0,6,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,571,False,,,
kamyshin_2011_572,kamyshin,Камышин,2011-08-23T09:00:00,2011-08-23,2011.0,8.0,23.0,9,С,0.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,572,False,,,
kamyshin_2011_573,kamyshin,Камышин,2011-08-23T12:00:00,2011-08-23,2011.0,8.0,23.0,12,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,573,False,,,
kamyshin_2011_575,kamyshin,Камышин,2011-09-01T09:00:00,2011-09-01,2011.0,9.0,1.0,9,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,575,False,,,
kamyshin_2011_577,kamyshin,Камышин,2011-09-01T12:00:00,2011-09-01,2011.0,9.0,1.0,12,Ю,180.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,577,False,,,
kamyshin_2011_579,kamyshin,Камышин,2011-09-02T09:00:00,2011-09-02,2011.0,9.0,2.0,9,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,579,False,,,
kamyshin_2011_581,kamyshin,Камышин,2011-09-05T12:00:00,2011-09-05,2011.0,9.0,5.0,12,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,581,False,,,
kamyshin_2011_583,kamyshin,Камышин,2011-09-05T15:00:00,2011-09-05,2011.0,9.0,5.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,583,False,,,
kamyshin_2011_585,kamyshin,Камышин,2011-09-06T00:00:00,2011-09-06,2011.0,9.0,6.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,585,False,,,
kamyshin_2011_587,kamyshin,Камышин,2011-09-06T03:00:00,2011-09-06,2011.0,9.0,6.0,3,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,587,False,,,
kamyshin_2011_589,kamyshin,Камышин,2011-09-06T06:00:00,2011-09-06,2011.0,9.0,6.0,6,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,589,False,,,
kamyshin_2011_591,kamyshin,Камышин,2011-09-06T09:00:00,2011-09-06,2011.0,9.0,6.0,9,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,591,False,,,
kamyshin_2011_593,kamyshin,Камышин,2011-09-06T12:00:00,2011-09-06,2011.0,9.0,6.0,12,СЗ,315.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,593,False,,,
kamyshin_2011_595,kamyshin,Камышин,2011-09-06T15:00:00,2011-09-06,2011.0,9.0,6.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,595,False,,,
kamyshin_2011_597,kamyshin,Камышин,2011-09-06T18:00:00,2011-09-06,2011.0,9.0,6.0,18,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,597,False,,,
kamyshin_2011_599,kamyshin,Камышин,2011-09-06T21:00:00,2011-09-06,2011.0,9.0,6.0,21,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,599,False,,,
kamyshin_2011_601,kamyshin,Камышин,2011-09-07T00:00:00,2011-09-07,2011.0,9.0,7.0,0,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,601,False,,,
kamyshin_2011_603,kamyshin,Камышин,2011-09-07T03:00:00,2011-09-07,2011.0,9.0,7.0,3,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,603,False,,,
kamyshin_2011_605,kamyshin,Камышин,2011-09-07T06:00:00,2011-09-07,2011.0,9.0,7.0,6,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,605,False,,,
kamyshin_2011_607,kamyshin,Камышин,2011-09-07T09:00:00,2011-09-07,2011.0,9.0,7.0,9,СЗ,315.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,607,False,,,
kamyshin_2011_609,kamyshin,Камышин,2011-09-07T12:00:00,2011-09-07,2011.0,9.0,7.0,12,СЗ,315.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,609,False,,,
kamyshin_2011_611,kamyshin,Камышин,2011-09-08T00:00:00,2011-09-08,2011.0,9.0,8.0,0,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,611,False,,,
kamyshin_2011_613,kamyshin,Камышин,2011-09-08T03:00:00,2011-09-08,2011.0,9.0,8.0,3,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,613,False,,,
kamyshin_2011_615,kamyshin,Камышин,2011-09-08T12:00:00,2011-09-08,2011.0,9.0,8.0,12,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,615,False,,,
kamyshin_2011_617,kamyshin,Камышин,2011-09-09T09:00:00,2011-09-09,2011.0,9.0,9.0,9,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,617,False,,,
kamyshin_2011_619,kamyshin,Камышин,2011-09-09T12:00:00,2011-09-09,2011.0,9.0,9.0,12,ЮЗ,225.0,10.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,619,False,,,
kamyshin_2011_621,kamyshin,Камышин,2011-09-10T06:00:00,2011-09-10,2011.0,9.0,10.0,6,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,621,False,,,
kamyshin_2011_623,kamyshin,Камышин,2011-09-10T09:00:00,2011-09-10,2011.0,9.0,10.0,9,З,270.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,623,False,,,
kamyshin_2011_625,kamyshin,Камышин,2011-09-10T12:00:00,2011-09-10,2011.0,9.0,10.0,12,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,625,False,,,
kamyshin_2011_627,kamyshin,Камышин,2011-09-10T15:00:00,2011-09-10,2011.0,9.0,10.0,15,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,627,False,,,
kamyshin_2011_629,kamyshin,Камышин,2011-09-10T18:00:00,2011-09-10,2011.0,9.0,10.0,18,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,629,False,,,
kamyshin_2011_631,kamyshin,Камышин,2011-09-10T21:00:00,2011-09-10,2011.0,9.0,10.0,21,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,631,False,,,
kamyshin_2011_633,kamyshin,Камышин,2011-09-11T00:00:00,2011-09-11,2011.0,9.0,11.0,0,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,633,False,,,
kamyshin_2011_635,kamyshin,Камышин,,,,,,3,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,635,False,,invalid_datetime,Explicit date token '11.09.20111' has too many year digits and was rejected.
kamyshin_2011_637,kamyshin,Камышин,2011-09-11T06:00:00,2011-09-11,2011.0,9.0,11.0,6,З,270.0,10.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,637,False,,,
kamyshin_2011_639,kamyshin,Камышин,2011-09-11T09:00:00,2011-09-11,2011.0,9.0,11.0,9,З,270.0,10.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,639,False,,,
kamyshin_2011_641,kamyshin,Камышин,2011-09-11T12:00:00,2011-09-11,2011.0,9.0,11.0,12,З,270.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,641,False,,,
kamyshin_2011_643,kamyshin,Камышин,2011-09-11T15:00:00,2011-09-11,2011.0,9.0,11.0,15,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,643,False,,,
kamyshin_2011_645,kamyshin,Камышин,2011-09-11T21:00:00,2011-09-11,2011.0,9.0,11.0,21,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,645,False,,,
kamyshin_2011_647,kamyshin,Камышин,2011-09-12T00:00:00,2011-09-12,2011.0,9.0,12.0,0,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,647,False,,,
kamyshin_2011_649,kamyshin,Камышин,2011-09-12T03:00:00,2011-09-12,2011.0,9.0,12.0,3,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,649,False,,,
kamyshin_2011_651,kamyshin,Камышин,2011-09-12T06:00:00,2011-09-12,2011.0,9.0,12.0,6,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,651,False,,,
kamyshin_2011_653,kamyshin,Камышин,2011-09-12T09:00:00,2011-09-12,2011.0,9.0,12.0,9,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,653,False,,,
kamyshin_2011_655,kamyshin,Камышин,2011-09-12T12:00:00,2011-09-12,2011.0,9.0,12.0,12,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,655,False,,,
kamyshin_2011_657,kamyshin,Камышин,2011-09-12T15:00:00,2011-09-12,2011.0,9.0,12.0,15,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,657,False,,,
kamyshin_2011_659,kamyshin,Камышин,2011-09-12T18:00:00,2011-09-12,2011.0,9.0,12.0,18,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,659,False,,,
kamyshin_2011_661,kamyshin,Камышин,2011-09-13T03:00:00,2011-09-13,2011.0,9.0,13.0,3,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,661,False,,,
kamyshin_2011_663,kamyshin,Камышин,2011-09-13T06:00:00,2011-09-13,2011.0,9.0,13.0,6,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,663,False,,,
kamyshin_2011_665,kamyshin,Камышин,2011-09-13T09:00:00,2011-09-13,2011.0,9.0,13.0,9,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,665,False,,,
kamyshin_2011_667,kamyshin,Камышин,2011-09-15T06:00:00,2011-09-15,2011.0,9.0,15.0,6,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,667,False,,,
kamyshin_2011_669,kamyshin,Камышин,2011-09-15T09:00:00,2011-09-15,2011.0,9.0,15.0,9,ЮЗ,225.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,669,False,,,
kamyshin_2011_671,kamyshin,Камышин,2011-09-15T12:00:00,2011-09-15,2011.0,9.0,15.0,12,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,671,False,,,
kamyshin_2011_673,kamyshin,Камышин,2011-09-15T15:00:00,2011-09-15,2011.0,9.0,15.0,15,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,673,False,,,
kamyshin_2011_675,kamyshin,Камышин,2011-09-16T09:00:00,2011-09-16,2011.0,9.0,16.0,9,Ю,180.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,675,False,,,
kamyshin_2011_676,kamyshin,Камышин,2011-09-16T12:00:00,2011-09-16,2011.0,9.0,16.0,12,Ю,180.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,676,False,,,
kamyshin_2011_678,kamyshin,Камышин,2011-09-20T09:00:00,2011-09-20,2011.0,9.0,20.0,9,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,678,False,,,
kamyshin_2011_680,kamyshin,Камышин,2011-09-21T06:00:00,2011-09-21,2011.0,9.0,21.0,6,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,680,False,,,
kamyshin_2011_682,kamyshin,Камышин,2011-09-21T09:00:00,2011-09-21,2011.0,9.0,21.0,9,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,682,False,,,
kamyshin_2011_684,kamyshin,Камышин,2011-09-21T12:00:00,2011-09-21,2011.0,9.0,21.0,12,З,270.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,684,False,,,
kamyshin_2011_686,kamyshin,Камышин,2011-09-21T18:00:00,2011-09-21,2011.0,9.0,21.0,18,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,686,False,,,
kamyshin_2011_688,kamyshin,Камышин,2011-09-24T09:00:00,2011-09-24,2011.0,9.0,24.0,9,Ю,180.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,688,False,,,
kamyshin_2011_690,kamyshin,Камышин,2011-09-24T12:00:00,2011-09-24,2011.0,9.0,24.0,12,Ю,180.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,690,False,,,
kamyshin_2011_692,kamyshin,Камышин,2011-09-25T12:00:00,2011-09-25,2011.0,9.0,25.0,12,С,0.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,692,False,,,
kamyshin_2011_694,kamyshin,Камышин,2011-09-25T21:00:00,2011-09-25,2011.0,9.0,25.0,21,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,694,False,,,
kamyshin_2011_695,kamyshin,Камышин,2011-09-26T00:00:00,2011-09-26,2011.0,9.0,26.0,0,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,695,False,,,
kamyshin_2011_696,kamyshin,Камышин,2011-09-26T03:00:00,2011-09-26,2011.0,9.0,26.0,3,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,696,False,,,
kamyshin_2011_698,kamyshin,Камышин,2011-09-26T06:00:00,2011-09-26,2011.0,9.0,26.0,6,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,698,False,,,
kamyshin_2011_700,kamyshin,Камышин,2011-09-26T09:00:00,2011-09-26,2011.0,9.0,26.0,9,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,700,False,,,
kamyshin_2011_702,kamyshin,Камышин,2011-09-26T12:00:00,2011-09-26,2011.0,9.0,26.0,12,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,702,False,,,
kamyshin_2011_704,kamyshin,Камышин,2011-09-26T15:00:00,2011-09-26,2011.0,9.0,26.0,15,СЗ,315.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,704,False,,,
kamyshin_2011_706,kamyshin,Камышин,2011-09-26T18:00:00,2011-09-26,2011.0,9.0,26.0,18,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,706,False,,,
kamyshin_2011_708,kamyshin,Камышин,2011-09-27T06:00:00,2011-09-27,2011.0,9.0,27.0,6,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,708,False,,,
kamyshin_2011_710,kamyshin,Камышин,2011-09-27T09:00:00,2011-09-27,2011.0,9.0,27.0,9,ЮЗ,225.0,8.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,710,False,,,
kamyshin_2011_712,kamyshin,Камышин,2011-09-27T12:00:00,2011-09-27,2011.0,9.0,27.0,12,СЗ,315.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,712,False,,,
kamyshin_2011_714,kamyshin,Камышин,2011-09-28T09:00:00,2011-09-28,2011.0,9.0,28.0,9,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,714,False,,,
kamyshin_2011_716,kamyshin,Камышин,2011-09-28T12:00:00,2011-09-28,2011.0,9.0,28.0,12,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,716,False,,,
kamyshin_2011_718,kamyshin,Камышин,2011-09-28T21:00:00,2011-09-28,2011.0,9.0,28.0,21,З,270.0,11.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,718,False,,,
kamyshin_2011_720,kamyshin,Камышин,2011-09-29T00:00:00,2011-09-29,2011.0,9.0,29.0,0,З,270.0,9.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,720,False,,,
kamyshin_2011_722,kamyshin,Камышин,2011-09-29T03:00:00,2011-09-29,2011.0,9.0,29.0,3,З,270.0,7.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,722,False,,,
kamyshin_2011_724,kamyshin,Камышин,2011-09-29T06:00:00,2011-09-29,2011.0,9.0,29.0,6,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,724,False,,,
kamyshin_2011_726,kamyshin,Камышин,2011-10-01T06:00:00,2011-10-01,2011.0,10.0,1.0,6,З,270.0,6.0,,data/raw/meteo/Камышин скорость и направление ветра.xlsx,2011,726,False,,,
